"filename", "language", "Java", "JSON", "comment", "blank", "total"
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\clocktower\meta.json", "JSON", 0, 59, 0, 0, 59
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house1\meta.json", "JSON", 0, 51, 0, 0, 51
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house1_1\meta.json", "JSON", 0, 83, 0, 0, 83
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house2\meta.json", "JSON", 0, 34, 0, 0, 34
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house2_1\meta.json", "JSON", 0, 45, 0, 0, 45
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house3_1\meta.json", "JSON", 0, 80, 0, 0, 80
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house4_1\meta.json", "JSON", 0, 67, 0, 0, 67
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house5_1\meta.json", "JSON", 0, 63, 0, 0, 63
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house6_6\meta.json", "JSON", 0, 120, 0, 0, 120
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house7_1\meta.json", "JSON", 0, 71, 0, 0, 71
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\house8_1\meta.json", "JSON", 0, 83, 0, 0, 83
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\mun_mo_castle\meta.json", "JSON", 0, 526, 0, 0, 526
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\watermill\meta.json", "JSON", 0, 60, 0, 0, 60
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\windmill\meta.json", "JSON", 0, 33, 0, 0, 33
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\alchemy_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\armor_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\butcher_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\chapel_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\fish_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\garrison_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\gem_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\grain_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\guard_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\kingdom_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\metal_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\nobility_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\shop_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\stable_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\tavern_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\training_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\treasure_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\weapon_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\loot_table\blocks\wood_block.json", "JSON", 0, 19, 0, 0, 19
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\names\medieval_names.json", "JSON", 0, 1507, 0, 0, 1507
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\worldgen\structure\farm_house.json", "JSON", 0, 39, 0, 1, 40
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\worldgen\structure_set\farm_house.json", "JSON", 0, 11, 0, 1, 12
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\worldgen\template_pool\farm_house.json", "JSON", 0, 15, 0, 1, 16
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\minecraft\tags\worldgen\structure_set\overworld.json", "JSON", 0, 6, 0, 1, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\fabric.mod.json", "JSON", 0, 34, 0, 0, 34
"Total", "-", 26248, 5893, 2837, 7101, 42079
